similarity,combination
15,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
17,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
17,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'ERC20.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'BasicToken.sol']
17,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'ERC20.sol']
17,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol', 'Token677.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'Token677.sol', 'ERC20.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'BasicToken.sol']
17,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
18,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'ERC20.sol']
13,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
13,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
11,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'Token677.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'Token677.sol', 'ERC20.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
17,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
17,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token677.sol']
17,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
17,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'LinkToken.sol', 'Token677.sol', 'ERC20.sol']
10,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'Token677.sol']
8,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'ERC20.sol']
13,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'ERC20.sol']
5,['SafeMath.sol', 'ERC677Token.sol', 'LinkReceiver.sol', 'BasicToken.sol', 'Token677.sol', 'ERC20.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol']
27,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'StandardToken.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol']
13,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol']
23,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'LinkToken.sol']
11,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'BasicToken.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'Token677.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'ERC20.sol']
25,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'StandardToken.sol']
13,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol']
30,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'LinkToken.sol']
13,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'BasicToken.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'Token677.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'ERC20.sol']
26,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol']
25,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'ERC677Receiver.sol']
30,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'LinkToken.sol']
24,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'NotERC677Compatible.sol']
23,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'BasicToken.sol']
27,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'Token677.sol']
23,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'ERC20.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
29,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
13,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
20,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'Token677ReceiverMock.sol', 'ERC20.sol']
34,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'ERC677Receiver.sol', 'BasicToken.sol']
19,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'ERC677Receiver.sol', 'Token677.sol']
20,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'ERC677Receiver.sol', 'ERC20.sol']
26,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
18,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'LinkToken.sol', 'BasicToken.sol']
31,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
25,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'LinkToken.sol', 'ERC20.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
18,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
17,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'BasicToken.sol', 'Token677.sol']
21,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'BasicToken.sol', 'ERC20.sol']
23,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC20Basic.sol', 'Token677.sol', 'ERC20.sol']
13,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol']
13,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol']
18,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol']
9,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol']
4,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'BasicToken.sol']
10,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677.sol']
10,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC20.sol']
13,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'NotERC677Compatible.sol']
17,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'Token677.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'ERC20.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
7,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC20.sol']
21,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
9,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
7,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol']
11,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
8,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'ERC20.sol']
18,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
21,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol']
20,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'Token677.sol']
19,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'ERC20.sol']
5,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
6,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
7,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'BasicToken.sol', 'Token677.sol']
5,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'BasicToken.sol', 'ERC20.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'Token677.sol', 'ERC20.sol']
13,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'NotERC677Compatible.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token677.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC20.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
19,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
6,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC20.sol']
27,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
9,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
10,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol']
11,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
9,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'ERC20.sol']
22,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
23,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol']
24,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'Token677.sol']
22,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'ERC20.sol']
7,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
13,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
7,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
7,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'BasicToken.sol', 'Token677.sol']
6,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'BasicToken.sol', 'ERC20.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'Token677.sol', 'ERC20.sol']
17,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol']
17,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'ERC20.sol']
21,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
9,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
18,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'BasicToken.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'Token677.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'ERC20.sol']
18,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
42,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'LinkToken.sol', 'BasicToken.sol']
17,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'LinkToken.sol', 'Token677.sol']
24,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'LinkToken.sol', 'ERC20.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
11,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'BasicToken.sol', 'Token677.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'BasicToken.sol', 'ERC20.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'StandardToken.sol', 'Token677.sol', 'ERC20.sol']
22,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
9,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
8,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol']
21,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'ERC20.sol']
20,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
22,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'BasicToken.sol']
21,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol']
21,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'ERC20.sol']
7,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
6,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol', 'Token677.sol']
7,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
10,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'Token677.sol', 'ERC20.sol']
25,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
27,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'BasicToken.sol']
26,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
25,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'ERC20.sol']
8,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
3,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
8,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'Token677.sol']
8,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
13,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'ERC677Receiver.sol', 'Token677.sol', 'ERC20.sol']
20,['SafeMath.sol', 'ERC677Token.sol', 'ERC677.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
