similarity,combination
45,['LinkReceiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'flattened.sol']
10,['LinkReceiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
12,['LinkReceiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
42,['LinkReceiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'flattened.sol']
9,['LinkReceiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
61,['LinkReceiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'flattened.sol']
57,['LinkReceiver.sol', 'linkERC20Basic.sol', 'Token677.sol', 'flattened.sol']
8,['LinkReceiver.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
7,['LinkReceiver.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
38,['LinkReceiver.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'flattened.sol']
7,['LinkReceiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
47,['LinkReceiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
45,['LinkReceiver.sol', 'LinkToken.sol', 'Token677.sol', 'flattened.sol']
5,['LinkReceiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
42,['LinkReceiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
40,['LinkReceiver.sol', 'linkStandardToken.sol', 'Token677.sol', 'flattened.sol']
62,['LinkReceiver.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'flattened.sol']
3,['ERC677.sol', 'linkERC20.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol']
3,['ERC677.sol', 'linkERC20.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol']
5,['ERC677.sol', 'linkERC20.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol']
3,['ERC677.sol', 'linkERC20.sol', 'linkSafeMath.sol', 'linkBasicToken.sol']
5,['ERC677.sol', 'linkERC20.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol']
12,['ERC677.sol', 'linkERC20.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol']
3,['ERC677.sol', 'linkERC20.sol', 'linkSafeMath.sol', 'LinkToken.sol']
8,['ERC677.sol', 'linkERC20.sol', 'linkSafeMath.sol', 'linkStandardToken.sol']
3,['ERC677.sol', 'linkERC20.sol', 'linkSafeMath.sol', 'NotERC677Compatible.sol']
4,['ERC677.sol', 'linkERC20.sol', 'linkSafeMath.sol', 'Token677.sol']
74,['ERC677.sol', 'linkERC20.sol', 'linkSafeMath.sol', 'flattened.sol']
7,['ERC677.sol', 'linkERC20.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol']
7,['ERC677.sol', 'linkERC20.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol']
8,['ERC677.sol', 'linkERC20.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol']
7,['ERC677.sol', 'linkERC20.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol']
11,['ERC677.sol', 'linkERC20.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol']
7,['ERC677.sol', 'linkERC20.sol', 'BasicTokenMock.sol', 'LinkToken.sol']
14,['ERC677.sol', 'linkERC20.sol', 'BasicTokenMock.sol', 'linkStandardToken.sol']
6,['ERC677.sol', 'linkERC20.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol']
8,['ERC677.sol', 'linkERC20.sol', 'BasicTokenMock.sol', 'Token677.sol']
63,['ERC677.sol', 'linkERC20.sol', 'BasicTokenMock.sol', 'flattened.sol']
7,['ERC677.sol', 'linkERC20.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol']
8,['ERC677.sol', 'linkERC20.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol']
7,['ERC677.sol', 'linkERC20.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol']
14,['ERC677.sol', 'linkERC20.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol']
7,['ERC677.sol', 'linkERC20.sol', 'StandardTokenMock.sol', 'LinkToken.sol']
14,['ERC677.sol', 'linkERC20.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol']
6,['ERC677.sol', 'linkERC20.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol']
8,['ERC677.sol', 'linkERC20.sol', 'StandardTokenMock.sol', 'Token677.sol']
73,['ERC677.sol', 'linkERC20.sol', 'StandardTokenMock.sol', 'flattened.sol']
8,['ERC677.sol', 'linkERC20.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol']
9,['ERC677.sol', 'linkERC20.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
12,['ERC677.sol', 'linkERC20.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol']
8,['ERC677.sol', 'linkERC20.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
11,['ERC677.sol', 'linkERC20.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol']
7,['ERC677.sol', 'linkERC20.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
6,['ERC677.sol', 'linkERC20.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
57,['ERC677.sol', 'linkERC20.sol', 'Token677ReceiverMock.sol', 'flattened.sol']
8,['ERC677.sol', 'linkERC20.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
12,['ERC677.sol', 'linkERC20.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
8,['ERC677.sol', 'linkERC20.sol', 'linkBasicToken.sol', 'LinkToken.sol']
20,['ERC677.sol', 'linkERC20.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
8,['ERC677.sol', 'linkERC20.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
10,['ERC677.sol', 'linkERC20.sol', 'linkBasicToken.sol', 'Token677.sol']
54,['ERC677.sol', 'linkERC20.sol', 'linkBasicToken.sol', 'flattened.sol']
15,['ERC677.sol', 'linkERC20.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
9,['ERC677.sol', 'linkERC20.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
11,['ERC677.sol', 'linkERC20.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
6,['ERC677.sol', 'linkERC20.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
7,['ERC677.sol', 'linkERC20.sol', 'ERC677Receiver.sol', 'Token677.sol']
70,['ERC677.sol', 'linkERC20.sol', 'ERC677Receiver.sol', 'flattened.sol']
17,['ERC677.sol', 'linkERC20.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
18,['ERC677.sol', 'linkERC20.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
15,['ERC677.sol', 'linkERC20.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
14,['ERC677.sol', 'linkERC20.sol', 'linkERC20Basic.sol', 'Token677.sol']
73,['ERC677.sol', 'linkERC20.sol', 'linkERC20Basic.sol', 'flattened.sol']
13,['ERC677.sol', 'linkERC20.sol', 'LinkToken.sol', 'linkStandardToken.sol']
7,['ERC677.sol', 'linkERC20.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
8,['ERC677.sol', 'linkERC20.sol', 'LinkToken.sol', 'Token677.sol']
50,['ERC677.sol', 'linkERC20.sol', 'LinkToken.sol', 'flattened.sol']
8,['ERC677.sol', 'linkERC20.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
12,['ERC677.sol', 'linkERC20.sol', 'linkStandardToken.sol', 'Token677.sol']
50,['ERC677.sol', 'linkERC20.sol', 'linkStandardToken.sol', 'flattened.sol']
5,['ERC677.sol', 'linkERC20.sol', 'NotERC677Compatible.sol', 'Token677.sol']
77,['ERC677.sol', 'linkERC20.sol', 'NotERC677Compatible.sol', 'flattened.sol']
69,['ERC677.sol', 'linkERC20.sol', 'Token677.sol', 'flattened.sol']
1,['ERC677.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol']
2,['ERC677.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol']
3,['ERC677.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol']
2,['ERC677.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol']
5,['ERC677.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol']
5,['ERC677.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'LinkToken.sol']
13,['ERC677.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'linkStandardToken.sol']
1,['ERC677.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol']
4,['ERC677.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'Token677.sol']
68,['ERC677.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'flattened.sol']
2,['ERC677.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol']
3,['ERC677.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol']
2,['ERC677.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol']
5,['ERC677.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol']
5,['ERC677.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'LinkToken.sol']
14,['ERC677.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol']
1,['ERC677.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol']
4,['ERC677.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677.sol']
75,['ERC677.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'flattened.sol']
5,['ERC677.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol']
5,['ERC677.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
2,['ERC677.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol']
5,['ERC677.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
13,['ERC677.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol']
2,['ERC677.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
2,['ERC677.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
60,['ERC677.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'flattened.sol']
1,['ERC677.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
3,['ERC677.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
4,['ERC677.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'LinkToken.sol']
10,['ERC677.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
3,['ERC677.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
3,['ERC677.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'Token677.sol']
58,['ERC677.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'flattened.sol']
2,['ERC677.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
6,['ERC677.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
8,['ERC677.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
2,['ERC677.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
1,['ERC677.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'Token677.sol']
76,['ERC677.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'flattened.sol']
7,['ERC677.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
12,['ERC677.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
5,['ERC677.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
7,['ERC677.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'Token677.sol']
73,['ERC677.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'flattened.sol']
14,['ERC677.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'linkStandardToken.sol']
5,['ERC677.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
6,['ERC677.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'Token677.sol']
54,['ERC677.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'flattened.sol']
7,['ERC677.sol', 'linkSafeMath.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
6,['ERC677.sol', 'linkSafeMath.sol', 'linkStandardToken.sol', 'Token677.sol']
47,['ERC677.sol', 'linkSafeMath.sol', 'linkStandardToken.sol', 'flattened.sol']
4,['ERC677.sol', 'linkSafeMath.sol', 'NotERC677Compatible.sol', 'Token677.sol']
77,['ERC677.sol', 'linkSafeMath.sol', 'NotERC677Compatible.sol', 'flattened.sol']
72,['ERC677.sol', 'linkSafeMath.sol', 'Token677.sol', 'flattened.sol']
4,['ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol']
8,['ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol']
5,['ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol']
11,['ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol']
7,['ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol']
9,['ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol']
3,['ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol']
5,['ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677.sol']
73,['ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'flattened.sol']
7,['ERC677.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol']
4,['ERC677.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
10,['ERC677.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol']
7,['ERC677.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
10,['ERC677.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol']
5,['ERC677.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
5,['ERC677.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
62,['ERC677.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'flattened.sol']
7,['ERC677.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
13,['ERC677.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
8,['ERC677.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol']
13,['ERC677.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
6,['ERC677.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
7,['ERC677.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'Token677.sol']
49,['ERC677.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'flattened.sol']
12,['ERC677.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
8,['ERC677.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
10,['ERC677.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
5,['ERC677.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
4,['ERC677.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
73,['ERC677.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'flattened.sol']
11,['ERC677.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
15,['ERC677.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
9,['ERC677.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
10,['ERC677.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol', 'Token677.sol']
66,['ERC677.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol', 'flattened.sol']
11,['ERC677.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'linkStandardToken.sol']
8,['ERC677.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
11,['ERC677.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'Token677.sol']
46,['ERC677.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'flattened.sol']
9,['ERC677.sol', 'BasicTokenMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
10,['ERC677.sol', 'BasicTokenMock.sol', 'linkStandardToken.sol', 'Token677.sol']
42,['ERC677.sol', 'BasicTokenMock.sol', 'linkStandardToken.sol', 'flattened.sol']
4,['ERC677.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
74,['ERC677.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol', 'flattened.sol']
64,['ERC677.sol', 'BasicTokenMock.sol', 'Token677.sol', 'flattened.sol']
7,['ERC677.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol']
4,['ERC677.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
10,['ERC677.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol']
7,['ERC677.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
10,['ERC677.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol']
5,['ERC677.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
5,['ERC677.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
65,['ERC677.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'flattened.sol']
7,['ERC677.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
13,['ERC677.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
8,['ERC677.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol']
13,['ERC677.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
6,['ERC677.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
7,['ERC677.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'Token677.sol']
57,['ERC677.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'flattened.sol']
12,['ERC677.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
8,['ERC677.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
10,['ERC677.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
5,['ERC677.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
4,['ERC677.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
81,['ERC677.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'flattened.sol']
11,['ERC677.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
15,['ERC677.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
9,['ERC677.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
10,['ERC677.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'Token677.sol']
74,['ERC677.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'flattened.sol']
11,['ERC677.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'linkStandardToken.sol']
8,['ERC677.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
11,['ERC677.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'Token677.sol']
53,['ERC677.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'flattened.sol']
9,['ERC677.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
9,['ERC677.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol', 'Token677.sol']
50,['ERC677.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol', 'flattened.sol']
4,['ERC677.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
81,['ERC677.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'flattened.sol']
71,['ERC677.sol', 'StandardTokenMock.sol', 'Token677.sol', 'flattened.sol']
8,['ERC677.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
11,['ERC677.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
7,['ERC677.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol']
13,['ERC677.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
7,['ERC677.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
7,['ERC677.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'Token677.sol']
51,['ERC677.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'flattened.sol']
11,['ERC677.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
7,['ERC677.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
9,['ERC677.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
2,['ERC677.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
5,['ERC677.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
67,['ERC677.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'flattened.sol']
10,['ERC677.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
15,['ERC677.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
10,['ERC677.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
14,['ERC677.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'Token677.sol']
61,['ERC677.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'flattened.sol']
10,['ERC677.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol']
7,['ERC677.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
9,['ERC677.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol']
48,['ERC677.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'flattened.sol']
9,['ERC677.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
10,['ERC677.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'Token677.sol']
45,['ERC677.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'flattened.sol']
5,['ERC677.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
68,['ERC677.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'flattened.sol']
58,['ERC677.sol', 'Token677ReceiverMock.sol', 'Token677.sol', 'flattened.sol']
12,['ERC677.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
9,['ERC677.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
14,['ERC677.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
8,['ERC677.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
8,['ERC677.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'Token677.sol']
57,['ERC677.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'flattened.sol']
11,['ERC677.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
18,['ERC677.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
7,['ERC677.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
10,['ERC677.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'Token677.sol']
57,['ERC677.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'flattened.sol']
22,['ERC677.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol']
8,['ERC677.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
9,['ERC677.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'Token677.sol']
49,['ERC677.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'flattened.sol']
12,['ERC677.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
12,['ERC677.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'Token677.sol']
48,['ERC677.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'flattened.sol']
7,['ERC677.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
59,['ERC677.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
56,['ERC677.sol', 'linkBasicToken.sol', 'Token677.sol', 'flattened.sol']
12,['ERC677.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
17,['ERC677.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
9,['ERC677.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
1,['ERC677.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'Token677.sol']
74,['ERC677.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'flattened.sol']
12,['ERC677.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol']
9,['ERC677.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
12,['ERC677.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
